date,platform,campaign_id,impressions,clicks,conversions,spend,cpm,cpc,cpa
2025-05-03,LinkedIn,ee34fd08-1bcd-4503-86ea-71f553580e33,81726.0,28815.0,yvkkx9lx,9628.12,117.81,0.33,1.03
2025-05-12,Meta Ads,887726f4-3dc7-485c-9860-628197969731,51103.0,15806.0,1440.0,1076.16,21.06,0.07,0.75
2025-06-17,Google Ads,807a11f8-0a35-4955-99f1-9e8693b26c61,47670.0,25815.0,21825.0,2127.36,44.63,0.08,0.1
2025-06-04,Meta Ads,dbef4238-d0ca-408b-986c-e409621ba1d2,61550.0,20353.0,8663.0,1971.99,32.04,0.1,0.23
2025-07-10,LinkedIn,15ce7ba9-aa11-4d8c-b6b7-2681e11d4089,6510.0,752.0,267.0,317.74,48.81,0.42,1.19
2025-06-06,LinkedIn,91a61a61-8313-4349-8f71-c663dcb25c9b,2238.0,447.0,133.0,6157.66,2751.41,13.78,46.3
2025-06-11,LinkedIn,95fb40dc-996e-4d3f-b4cd-78d5e4208c67,22825.0,2705.0,1365.0,445.6,19.52,0.16,0.33
2025-04-25,Twitter,b4408474-cc08-4b99-8ed6-50e5c6233c78,44002.0,13296.0,7073.0,9847.91,223.81,0.74,1.39
2025-07-13,Meta Ads,cca55a21-b48f-48e5-85d2-07350eb574fb,64673.0,56668.0,26489.0,5378.1,83.16,0.09,0.2
2025-06-10,Twitter,028f11af-0bdc-49b2-b2fe-844f28813a3a,41636.0,3755.0,2402.0,858.53,20.62,0.23,0.36
2025-06-29,Google Ads,0e60330a-7232-48f2-af4a-633c35c14495,6712.0,5932.0,34.0,2196.33,327.22,0.37,64.6
2025-05-27,Google Ads,45b801b8-ad18-4e23-8064-122af74dff5c,67099.0,63874.0,14136.0,1052.68,15.69,0.02,0.07
2025-05-28,Meta Ads,26295a97-9618-4a73-aea4-91cff455e6c5,55167.0,19371.0,9ynHtRZg,9164.97,166.13,0.47,0.55
2025-06-07,Twitter,e8bdc937-dbbc-47d8-acdd-efaecba63f8a,86192.0,41651.0,28071.0,1570.43,18.22,0.04,0.06
2025-05-13,LinkedIn,39e09ed0-48a6-4bba-9bd3-b32c117043b7,66315.0,22753.0,7571.0,33.99,0.51,0.0,0.0
2025-06-15,Twitter,018cc65c-03a4-4b90-bc8a-54771a8ab2d7,68574.0,65718.0,65322.0,9861.69,143.81,0.15,0.15
2025-05-19,Twitter,adab8bef-e938-4bf4-b796-8a7e83746e5f,62685.0,35491.0,29661.0,3909.27,62.36,0.11,0.13
2025-05-29,LinkedIn,a8eb993f-b8a1-466e-8961-f89111e9ac23,49979.0,22482.0,20352.0,985.76,19.72,0.04,0.05
2025-06-17,Google Ads,ce1f08b5-2a63-4366-9544-10c1effa174f,56831.0,48043.0,30652.0,8113.53,142.77,0.17,0.26
2025-06-28,LinkedIn,5b9d0b29-201d-432a-88a9-e6588fcdff4c,77660.0,7300.0,4276.0,2300.3,29.62,0.32,0.54
2025-06-10,Google Ads,dea07806-15dc-4d3c-973f-ef6354aba1d8,61458.0,1281.0,402.0,9779.0,159.12,7.63,24.33
2025-04-29,Twitter,285dee6c-f635-41ae-914b-2b1ea1f32178,70067.0,22849.0,18566.0,4499.11,64.21,0.2,0.24
2025-05-26,Google Ads,e6138542-fe6a-46c8-bed0-abc99f6399d3,60060.0,58298.0,51876.0,8274.85,137.78,0.14,0.16
2025-06-14,LinkedIn,09f0ee42-d2a9-4332-beae-5adb66bd3f31,67504.0,14965.0,2245.0,3332.07,49.36,0.22,1.48
2025-05-05,Meta Ads,2cd7b7cd-a7d5-4465-9fef-2d7bb8c7a811,89566.0,55598.0,51148.0,3757.82,41.96,0.07,0.07
2025-05-08,Meta Ads,6ad648d6-5bc9-4045-9e02-b2fdf46141ff,45012.0,19314.0,11245.0,5234.08,116.28,0.27,0.47
2025-06-13,Google Ads,f9b15a9a-1c79-4c1c-ad67-006eb3ef58e4,64039.0,36556.0,34077.0,6045.25,94.4,0.17,0.18
2025-04-23,Meta Ads,1416c47d-cdea-4b72-91b4-5779bf39ccce,20681.0,6941.0,6315.0,8419.78,407.13,1.21,1.33
2025-04-20,LinkedIn,9f665f6f-0840-44d0-8619-d1bf151f59f5,54065.0,34351.0,22689.0,9787.67,181.04,0.28,0.43
2025-04-19,Meta Ads,1ab5ff20-58d6-4519-97ed-99e2bc44afb5,6553.0,3194.0,418.0,0dM3K5Ns,1395.7,2.86,21.88
2025-06-15,LinkedIn,d5cbe816-b054-48ce-9571-f5fa1cfc3dbf,9507.0,6923.0,696.0,2644.47,278.16,0.38,3.8
2025-04-19,Meta Ads,fe5fe921-4a2c-4abf-b5b4-1729da6fa99b,72942.0,28693.0,14048.0,4066.67,55.75,0.14,0.29
2025-06-21,Google Ads,d891600c-3f38-4bbe-aca1-fbd2fb4c770b,13862.0,3137.0,3129.0,4180.96,301.61,1.33,1.34
2025-06-23,LinkedIn,150198e8-1938-489e-8a59-b401c6d28fd2,19278.0,8706.0,908.0,6731.9,349.2,0.77,7.41
2025-05-18,Google Ads,e997f282-4de6-4fca-8ef0-adc37a47a96d,23361.0,4182.0,3855.0,3912.12,167.46,0.94,1.01
2025-05-31,Google Ads,c40b8ec0-1d1f-4073-878b-18406a72c23b,28670.0,3426.0,240.0,8188.26,285.6,2.39,34.12
2025-05-02,Google Ads,1151329b-c701-45dc-aa19-9ac92afacfa0,55127.0,11042.0,3075.0,6485.1,117.64,0.59,2.11
2025-05-20,Twitter,5ab4b8b9-f55d-4f36-b687-4d6411af9000,42245.0,39375.0,20759.0,7734.17,183.08,0.2,0.37
2025-05-18,Meta Ads,501f52c4-979e-4961-973f-3af2c42f9879,44307.0,37647.0,10495.0,5098.99,115.08,0.14,0.49
2025-07-03,Meta Ads,6b75696c-96cc-417f-828b-623303f45d61,42685.0,33291.0,14480.0,4137.08,96.92,0.12,0.29
2025-05-20,Google Ads,ea21e649-6d66-4dee-8904-626d84b025eb,47034.0,31106.0,30940.0,6533.18,138.9,0.21,0.21
2025-05-11,Meta Ads,09efdfb8-f0da-4060-baa6-247578405b2b,81910.0,,33654.0,1190.5,14.53,0.02,0.04
2025-07-11,LinkedIn,3405be81-61a0-438b-8f15-9e315faf2cc4,35057.0,23777.0,23225.0,7942.13,226.55,0.33,0.34
2025-07-03,Google Ads,c0947598-8600-4e6d-824b-27fcb0d5f7cd,2105.0,697.0,495.0,7441.58,3535.19,10.68,15.03
2025-05-09,Twitter,74221e2b-d9d4-4c8a-995b-5d8ad9033f89,89977.0,1225.0,112.0,2064.17,22.94,1.69,18.43
2025-04-23,Twitter,93d93a74-baa4-4b37-8aef-6a177063a5ae,30151.0,8888.0,2606.0,1831.84,60.76,0.21,0.7
2025-06-14,Meta Ads,df6be6d9-730b-4bf3-a2b1-47dd33c6388a,22663.0,12692.0,8277.0,1486.84,65.61,,0.18
2025-07-07,Twitter,e710a21d-967e-48c1-842a-8abe266e469c,26846.0,2127.0,862.0,3215.79,119.79,1.51,3.73
2025-05-18,LinkedIn,485c2c46-fff2-40fc-986b-361b1ab509c4,48620.0,25778.0,21861.0,2302.71,47.36,0.09,0.11
2025-05-30,Meta Ads,3bd425ee-6985-4d24-b6dd-ee2e79a6388b,81095.0,4756.0,3571.0,6131.05,75.6,1.29,1.72
2025-06-02,Meta Ads,b9ef65d8-7e23-4dff-9bb5-63e99d72e3e0,53092.0,23815.0,14308.0,2183.48,41.13,0.09,0.15
2025-07-11,Google Ads,76548e7d-35aa-4627-9e40-785dc35a3393,36679.0,30150.0,27070.0,4315.54,117.66,0.14,0.16
,Twitter,d9a17d90-538b-419c-a97f-1cbb17915266,7282.0,6574.0,1146.0,9286.15,1275.22,1.41,8.1
2025-05-07,LinkedIn,afcab1f3-15b0-4171-9a4b-6c1403dd0f7e,41393.0,23373.0,755.0,6583.22,159.04,OxUapZsu,8.72
2025-06-15,Twitter,9f2d92f0-a06b-4dc8-a7c4-ffb724a75142,93622.0,80577.0,31697.0,836.79,8.94,0.01,0.03
2025-06-02,Google Ads,da729f79-0020-4123-b521-70b80f3ec79e,71491.0,36589.0,28061.0,2192.89,30.67,0.06,0.08
2025-04-30,Google Ads,d63d11d5-d5be-40bc-a579-a6c5d33bde5f,55216.0,25020.0,11642.0,9543.56,172.84,0.38,0.82
2025-07-11,Meta Ads,5f33e3ee-8e89-4306-b684-c58dc3f23822,9965.0,7451.0,407.0,8424.31,845.39,1.13,20.7
2025-07-05,Google Ads,ccad65ac-0756-4825-b8f4-c29464d89dfd,50420.0,1749.0,80.0,9732.04,193.02,5.56,121.65
2025-06-28,Twitter,0d88c2f8-76d2-4776-b3a4-669cb856931c,37392.0,34698.0,15725.0,6351.35,169.86,0.18,0.4
2025-07-01,LinkedIn,af53491f-4192-47fc-8bca-c7895944ca14,68448.0,27391.0,24258.0,4522.07,66.07,0.17,0.19
2025-05-20,Google Ads,e03c347c-abc9-4555-abc0-390d29be1c82,96045.0,15078.0,1347.0,3421.16,35.62,0.23,2.54
2025-07-04,LinkedIn,6d67340f-51d9-4255-b81f-027d4a4e3ca0,55587.0,19108.0,4776.0,7989.04,143.72,0.42,1.67
2025-07-13,LinkedIn,9327aaee-f5a8-4cd2-ae5d-84f2397b8584,54066.0,39166.0,633.0,616.54,11.4,0.02,0.97
2025-07-01,Google Ads,d4fe15b6-c89a-4f21-9e7b-b3eb9f0abc66,47793.0,43250.0,1942.0,6639.65,138.93,0.15,3.42
2025-04-28,Twitter,d0fbaf77-59dd-48cf-bfcd-be473c4f40b4,48998.0,36409.0,7002.0,4218.54,86.1,0.12,0.6
2025-07-05,LinkedIn,,22375.0,21007.0,13484.0,6360.54,284.27,0.3,0.47
2025-05-26,Meta Ads,ebf3027e-c9c5-4dbd-887f-312426b5df44,93690.0,92718.0,79776.0,374.73,4.0,0.0,0.0
2025-05-06,Twitter,27c617f2-e25c-498f-814c-06514dbb6991,1312.0,829.0,113.0,8767.2,6682.32,10.58,77.59
2025-05-04,LinkedIn,84db72bd-914b-4791-a033-5421b4cf42c2,90497.0,70515.0,21001.0,2576.32,28.47,0.04,0.12
2025-04-16,Twitter,8d1d235b-7f12-4d61-abd9-d7a78b96f1db,72788.0,44668.0,13853.0,8486.41,116.59,0.19,0.61
2025-06-29,Meta Ads,18ec27dc-f3a8-4d22-8efd-2a116411559d,54507.0,33585.0,10449.0,3885.93,71.29,0.12,0.37
2025-06-23,Twitter,bc3ff112-93bd-4394-92eb-aed8d6df5b41,84209.0,77384.0,71821.0,7081.5,84.09,0.09,0.1
2025-06-23,Twitter,060301b1-4293-4d24-b7f6-37d823cf4786,50364.0,10253.0,2239.0,3816.99,75.79,0.37,1.7
2025-05-28,Meta Ads,b36434d8-ded2-48da-b7fb-a98365313024,57101.0,20891.0,2020.0,1347.38,23.6,0.06,0.67
2025-07-09,Meta Ads,cdab7772-b845-45cd-9011-bd9f9af133b7,96130.0,58210.0,25378.0,8533.04,88.77,0.15,0.34
2025-06-09,Google Ads,c3b85efe-8a45-4e39-bab4-ce1760e3a294,19298.0,8.0,5.0,2668.79,138.29,333.6,533.76
2025-05-10,Meta Ads,fc7e7a34-705e-4410-94ed-f64110fdef49,77610.0,7138.0,110.0,3257.64,41.97,0.46,29.61
2025-04-25,Google Ads,b2d4cf34-b79b-4d68-b4b6-a240ade0a8ba,81873.0,19735.0,18215.0,8534.73,104.24,0.43,0.47
2025-05-17,LinkedIn,ef245cb6-833b-4dc4-adb3-d17a9b50fa01,52231.0,38281.0,15628.0,6636.34,127.06,0.17,0.42
2025-05-27,LinkedIn,de77585b-8dcc-4731-9e5e-2294e8bca006,88873.0,29244.0,17476.0,9636.88,108.43,0.33,0.55
2025-05-28,Meta Ads,a29ee2ba-f5cd-436c-9aec-b04165142a6a,6640.0,684.0,417.0,9542.71,1437.16,13.95,22.88
2025-06-09,LinkedIn,bd33a905-d1ca-4697-aa12-523a4347d765,25653.0,9629.0,6992.0,4524.82,176.39,0.47,0.65
2025-07-03,Meta Ads,51634d73-13af-4ab8-ac70-6a3c3cf2eff1,76643.0,65329.0,29765.0,1621.08,21.15,0.02,0.05
2025-04-27,LinkedIn,fa122aaa-60dc-4a0a-bdd1-7a6db5ae090d,29219.0,11111.0,2436.0,8794.2,300.98,0.79,3.61
2025-07-12,Meta Ads,d61569ec-d22d-4edb-b703-79014e9fa409,38204.0,3203.0,2718.0,8582.14,224.64,2.68,3.16
2025-06-29,Google Ads,14f3a6e6-fe8b-4fd2-8bf0-2a7dd94cc6b4,8847.0,6251.0,799.0,8078.25,913.11,1.29,10.11
2025-04-17,Meta Ads,a7ec3d86-a08d-4137-ab2d-14ab2ed5a55b,36642.0,25355.0,14056.0,2686.91,73.33,0.11,0.19
2025-06-30,Twitter,77f9cd0b-8210-4541-a130-391efaa82d20,22666.0,12878.0,6095.0,2858.66,126.12,0.22,0.47
2025-05-10,Twitter,f8ea383f-279c-402a-abce-2c48573b86c4,86726.0,49183.0,42700.0,1048.91,12.09,0.02,0.02
2025-04-30,Meta Ads,8cb72ed5-28c9-4d4f-93f3-d3d723f36991,69763.0,41002.0,22026.0,1867.58,26.77,0.05,0.08
2025-05-16,Google Ads,1e92d53a-b64a-47c4-968f-6b2141eb3f12,46017.0,30907.0,,1394.18,30.3,0.05,0.12
2025-05-16,Meta Ads,3d4816ca-39be-46e6-9da2-1c70b52ad3ac,64126.0,260.0,28.0,2196.65,34.26,8.45,78.45
2025-06-26,LinkedIn,8fa33c4b-ede3-447a-8e50-643466d70504,47658.0,11354.0,864.0,8494.59,178.24,0.75,9.83
2025-06-04,Twitter,19efa925-04d8-4f77-a909-126e46ee78b3,4311.0,1654.0,280.0,1869.96,433.76,1.13,6.68
2025-06-05,Meta Ads,5d95cbdf-acfd-433f-bbc6-d9de8fc777aa,19431.0,13274.0,12800.0,5078.18,261.34,0.38,0.4
2025-05-13,Twitter,caae8f51-e91f-49af-92cb-9b02ed53d33f,6281.0,2088.0,1361.0,899.11,143.15,0.43,0.66
2025-04-15,LinkedIn,8dca3586-7b18-4079-a3de-6ec4abd24fb8,92887.0,37082.0,17324.0,403.59,4.34,0.01,0.02
2025-07-09,Google Ads,25bad945-36b3-4acd-a42a-7060b11a06dd,29967.0,13245.0,4877.0,218.42,7.29,0.02,0.04
2025-07-06,Meta Ads,f6ae847a-7daf-4f5a-bab0-d24db4fc7f45,49471.0,22905.0,14072.0,1349.04,27.27,0.06,0.1
2025-06-19,Meta Ads,b08c3bc9-c676-4cda-9757-e1bce52bfd6c,61534.0,51915.0,29307.0,9388.12,152.57,0.18,0.32
2025-06-11,LinkedIn,9b4f00bc-3d92-4301-b4f1-e6a8bfd3fcea,90216.0,69813.0,3800.0,7800.53,86.47,0.11,2.05
2025-07-02,Google Ads,ea7805f0-66ac-4a8f-8e8a-1caad4bec73f,58473.0,54660.0,33018.0,9231.98,157.88,0.17,0.28
2025-06-12,Meta Ads,da2217b8-6f91-4ef2-beb3-4e5e0e53f8a7,32551.0,3345.0,3185.0,8565.31,263.14,2.56,2.69
2025-07-01,Google Ads,2c08ce97-70de-4f2a-86c5-2ec1c7606867,71560.0,2117.0,159.0,9460.44,132.2,4.47,59.5
2025-07-11,Twitter,e43e01e7-926e-4942-8933-0bb8a0b955af,65647.0,58244.0,35898.0,904.93,13.78,0.02,0.03
2025-06-08,Google Ads,9c4afe82-3a6b-4868-84ae-8e7c0eade89f,34660.0,16320.0,5219.0,9442.82,272.44,0.58,1.81
2025-05-14,Google Ads,bea0ea16-d9de-4dad-8512-86a6d07ec3d4,48398.0,22650.0,13737.0,4694.93,97.01,0.21,0.34
2025-06-07,Google Ads,da7d4515-fd7e-4a9e-89cd-75a4ea331bae,56554.0,50075.0,24180.0,9496.6,167.92,0.19,0.39
2025-04-17,LinkedIn,2314c894-a509-45be-a78d-91b3743e1fbf,10114.0,8618.0,6523.0,6858.38,678.11,0.8,1.05
2025-07-05,Meta Ads,1f15158a-1732-42a1-b218-144b042cf403,81302.0,41307.0,9078.0,6072.21,74.69,0.15,0.67
2025-04-18,Meta Ads,14764de0-61ff-4417-84ca-d1f343a38c2f,34263.0,13706.0,2914.0,8220.64,239.93,0.6,2.82
2025-07-01,Twitter,ef03a28d-dc1d-4a80-9e90-a6804ee12789,96088.0,78001.0,21794.0,780.28,8.12,0.01,0.04
2025-04-18,LinkedIn,925f1fe6-a57b-440e-8b46-3df0ba1f14b7,94007.0,74981.0,26841.0,7620.94,81.07,0.1,0.28
2025-06-17,Google Ads,82439e25-a5ab-4897-9cb4-a34f8aee38b9,14941.0,3090.0,3019.0,9460.24,633.17,3.06,3.13
2025-05-21,Twitter,a3f52211-b396-46b4-ab5d-e093beaf72c9,74053.0,17499.0,9814.0,5549.68,74.94,0.32,0.57
2025-06-22,Meta Ads,cc2f06bc-8dea-42c9-b600-fb37c65d7254,15213.0,14068.0,6071.0,2563.7,168.52,0.18,0.42
2025-04-21,Meta Ads,3b102e2f-59de-4c10-b87a-c16b6e9b73e4,72725.0,67849.0,28746.0,6162.01,84.73,0.09,0.21
2025-06-08,Google Ads,9ee2d8d1-e652-40b1-964c-9dc6c6b0cfa1,36208.0,9997.0,2336.0,3789.49,104.66,0.38,1.62
2025-05-02,Google Ads,706cb1fe-9753-4d10-a012-6b63e1797eb7,33251.0,13214.0,12467.0,9105.35,273.84,0.69,0.73
2025-05-13,LinkedIn,90fef01c-ebaf-4ee5-ae6d-77e5ffeff2d7,73507.0,40575.0,3482.0,7652.89,104.11,0.19,2.2
2025-07-06,Google Ads,d73d51bb-84c3-4648-8021-12e37336e4f5,36178.0,25241.0,10860.0,2290.89,63.32,0.09,0.21
2025-04-27,Google Ads,80cc8b6a-6674-4695-8ae9-7c45df4afe7c,19949.0,3387.0,2395.0,5556.77,278.55,1.64,2.32
2025-06-24,Meta Ads,44df90b4-5949-4b24-b202-9a0a8f67b429,28919.0,23455.0,13275.0,3845.79,132.98,0.16,0.29
2025-05-12,Meta Ads,1b282ec8-7759-4a0a-8020-395bfb995b10,40057.0,21286.0,14667.0,6902.81,172.32,0.32,0.47
2025-04-27,Google Ads,fcbb319b-35e8-40d4-8c67-3bae9f414db6,19841.0,14802.0,9459.0,9842.15,496.05,0.66,1.04
2025-06-27,Google Ads,a0069df4-26bb-44e4-ad31-2d764d297c86,33961.0,32257.0,249.0,9303.79,273.96,0.29,37.36
2025-06-19,LinkedIn,1aad5e46-ffda-4697-8e55-4af4b2a266fb,,5704.0,1314.0,9955.02,767.84,1.75,7.58
2025-06-01,Twitter,acadb84d-bf97-4130-8602-12f6c1c37def,90402.0,76623.0,50862.0,7029.5,77.76,0.09,0.14
2025-06-30,LinkedIn,c80ffc7c-00f8-4eb1-bede-b1dd5c50c54c,99492.0,47945.0,5965.0,381.59,3.84,0.01,0.06
2025-07-02,Google Ads,083a32a8-3f16-4e1e-8ec0-5c246363f4f8,26409.0,13486.0,10223.0,,44.13,0.09,0.11
2025-05-27,Meta Ads,49d17743-b52c-4f5c-b7b2-f3b611890f83,5463.0,4841.0,2164.0,3737.7,684.18,0.77,1.73
2025-05-04,LinkedIn,b5fde6b0-062a-4c71-a1e7-b0c6425393c5,45124.0,38244.0,36270.0,9050.59,200.57,0.24,0.25
2025-05-21,Meta Ads,b74bc6af-f8b5-4211-a4dc-eb4d72e9fd56,81031.0,12176.0,8482.0,629.51,7.77,0.05,0.07
2025-06-02,LinkedIn,35e431fa-fadc-4010-bda6-501f12a80fc8,47577.0,35204.0,32432.0,3540.17,74.41,0.1,0.11
2025-06-12,LinkedIn,aeb831b1-5231-40f3-a67d-8111b25d7a46,55049.0,33753.0,9212.0,6495.77,118.0,0.19,0.71
2025-06-06,Google Ads,d303ca34-10f0-4b2e-984e-ac57266a545d,93535.0,5111.0,3788.0,1680.24,17.96,0.33,0.44
2025-05-21,LinkedIn,e39a27ac-91b8-4aec-aaef-2caa64a860e6,55244.0,54186.0,52485.0,3896.83,70.54,0.07,0.07
2025-05-18,Meta Ads,c0062f20-ada9-40ea-8739-db76639f9cd2,82026.0,72680.0,3893.0,c0k6sysT,88.81,0.1,1.87
2025-06-17,Meta Ads,476433d2-6d92-4a1a-afc5-eeb951bb6a32,2955.0,2504.0,2108.0,2339.97,,0.93,1.11
2025-06-03,Google Ads,5b5dcfaf-5108-4631-a8b1-37537159782e,84127.0,74007.0,45741.0,281.95,3.35,0.0,0.01
2025-06-19,LinkedIn,5bfea675-3d6b-4989-9fb0-9bbe3bf0b756,43369.0,30770.0,,6525.88,150.47,0.21,1.03
2025-06-02,Google Ads,26369cb1-3104-456a-86bb-3f3f1977efce,24647.0,9864.0,8521.0,1665.81,67.59,0.17,0.2
2025-06-09,LinkedIn,0c9e2960-9586-4299-bcf3-0f0fec89a55e,31724.0,7038.0,2117.0,250.04,7.88,0.04,0.12
2025-04-15,LinkedIn,ff02bcd7-caff-4c15-9d97-978820e47f15,94718.0,28225.0,11711.0,2408.34,25.43,0.09,0.21
2025-06-13,Twitter,b432a820-ae6f-4b03-9931-86e5d05ecc1e,4215.0,3763.0,3480.0,1764.88,418.71,0.47,0.51
2025-07-03,LinkedIn,b9504155-25e2-4531-b899-5a30d7c06800,11869.0,8860.0,1469.0,7121.46,600.01,0.8,4.85
2025-06-24,Twitter,0e9098e1-2118-44c6-a8e5-0c100112081f,46007.0,24548.0,6364.0,1336.45,,0.05,0.21
2025-05-24,LinkedIn,b436376f-d45a-4366-95ab-6fa5e2890863,92405.0,62457.0,20449.0,7001.32,75.77,0.11,0.34
2025-04-20,Google Ads,9af45bc3-451d-4d46-8bf7-c33aaa2ab5ad,7305.0,915.0,815.0,782.63,107.14,0.86,0.96
2025-05-01,Google Ads,c21196c6-44cc-48de-a268-62f8128100f4,19180.0,17569.0,17505.0,9680.83,504.74,0.55,0.55
2025-06-24,Meta Ads,2f458336-494d-4cca-aa5a-aa23b78930e0,29971.0,2409.0,552.0,5334.12,177.98,2.21,9.66
2025-06-02,Google Ads,3516a29b-d560-4c5f-bd8b-7fe5627eb5ee,67773.0,28183.0,27789.0,4257.58,62.82,0.15,0.15
2025-05-24,Google Ads,fe103854-991a-4dbf-809d-f3fca2bcb8c1,16303.0,8207.0,4357.0,8111.43,497.54,0.99,1.86
2025-07-09,Twitter,0c079e69-ace7-4ad7-bc0c-67c4fa9a22a4,94288.0,35808.0,5779.0,2617.59,27.76,0.07,0.45
2025-06-21,Twitter,76408be2-62cc-4192-b1a2-7ab1129d38d0,99179.0,78264.0,45801.0,6652.71,67.08,0.09,0.15
2025-05-31,Meta Ads,81260793-bb5c-4798-b3aa-839a91cc7fe6,78215.0,30040.0,4529.0,4572.94,58.47,0.15,1.01
2025-06-09,Google Ads,,75195.0,54339.0,,8184.63,108.85,0.15,3.68
2025-05-27,Twitter,52a3728c-5042-466e-902b-8771e4f53be1,8299.0,1079.0,524.0,8032.63,967.9,7.44,15.33
2025-04-30,LinkedIn,d7e5e801-57db-4b43-9518-d6a224ee7880,76241.0,35499.0,25104.0,348.33,4.57,0.01,0.01
2025-04-20,Google Ads,0c6eb8dc-eb86-4f5a-acc0-93b8d47be682,59784.0,36312.0,13751.0,3936.02,65.84,0.11,0.29
2025-06-04,LinkedIn,64d9eff3-9195-4afd-9519-6c9ad7132fb0,7810.0,4907.0,4882.0,285.69,36.58,0.06,0.06
2025-05-19,LinkedIn,dc89da8c-18c6-442a-8b09-02f8c899fb27,50154.0,13113.0,5562.0,8884.84,177.15,0.68,1.6
2025-06-02,Twitter,781d16b3-2737-43e4-9e77-d39dfd8ba595,67150.0,5168.0,3942.0,3728.86,55.53,0.72,0.95
2025-05-25,LinkedIn,7fe32683-dcad-4a21-8c49-00d674d98e59,90916.0,43203.0,34153.0,8383.66,92.21,0.19,0.25
2025-04-24,LinkedIn,eec5873c-7cb7-435c-8f73-bb7644ba5558,99541.0,80000.0,64068.0,3753.6,37.71,0.05,0.06
2025-07-13,Twitter,f5fef53c-c4f8-4649-974a-2e38d16fd0dc,43946.0,38308.0,7901.0,9646.63,219.51,0.25,1.22
2025-06-30,LinkedIn,661eea65-dd96-4009-a29a-2fe7d7e9624d,57762.0,3464.0,3287.0,5644.69,97.72,1.63,1.72
2025-06-10,Twitter,74a65e22-830b-4750-b2d6-c7be44f9ae4e,35968.0,33838.0,2393.0,8369.56,232.69,0.25,3.5
2025-06-19,Google Ads,09aa7353-cec3-49bb-947d-b55c4ec75efc,77938.0,41627.0,31175.0,8342.84,107.04,0.2,0.27
2025-05-11,Google Ads,8212437f-f7f1-4ebe-9a5b-4b0c6e6ab6ee,78488.0,29471.0,24796.0,9881.18,125.89,0.34,0.4
2025-05-13,Google Ads,53862584-e022-4063-b26d-deeefe168a8f,8902.0,3241.0,3065.0,6147.26,690.55,1.9,2.01
2025-05-19,LinkedIn,3585ebbb-2642-4b5b-b9c9-11348437d0a9,7241.0,4273.0,4122.0,4071.98,562.35,0.95,0.99
2025-07-06,LinkedIn,ab7cb43c-2636-43ff-b9c6-a4a5615cad00,95984.0,57014.0,48596.0,1873.18,19.52,0.03,0.04
2025-04-29,LinkedIn,dac9b59f-6976-450f-b669-cf03f5eb3d53,,24614.0,7585.0,7783.85,108.73,0.32,1.03
2025-06-22,Meta Ads,57d22a88-48cc-4b69-b536-d3a995cec895,98942.0,87442.0,25244.0,5088.83,51.43,0.06,0.2
2025-05-04,Google Ads,29007b1e-b111-417a-867e-718ff5e3baa8,80593.0,61520.0,39028.0,931.34,,0.02,0.02
2025-04-28,Meta Ads,8206adad-c934-4feb-822e-6a9aee7617d7,54288.0,447.0,339.0,9998.07,184.17,22.37,29.49
2025-07-04,LinkedIn,0ee1a8ce-32ac-4aca-890b-3c8680786145,4570.0,1788.0,1304.0,6924.52,1515.21,3.87,5.31
2025-07-12,LinkedIn,b41a8667-76cf-4719-a22e-6d21233243fb,32008.0,190.0,2.0,4640.87,144.99,24.43,2320.43
2025-07-08,Google Ads,J9MUCXAs,50788.0,29327.0,10679.0,5115.01,100.71,0.17,0.48
2025-06-10,LinkedIn,25f7e456-7a6b-467a-974b-fd2c29d0367a,80179.0,40086.0,22102.0,8145.7,101.59,0.2,0.37
2025-06-14,Meta Ads,57bc43c5-8d3a-4525-bdae-bd2a2726f524,27986.0,18161.0,2768.0,3174.55,113.43,0.17,1.15
2025-05-08,Meta Ads,0a4b1397-0338-4c0b-bb89-20fc6e990a0c,50457.0,33582.0,27004.0,1262.72,25.03,0.04,0.05
2025-05-06,Google Ads,d51d8a2a-a797-4d5a-9fcd-4b9972c86284,98298.0,26448.0,22365.0,9122.98,92.81,0.34,0.41
2025-06-24,LinkedIn,ef942a47-09ef-40f0-b437-87e574e86a47,44067.0,2410.0,1979.0,7788.08,176.73,3.23,3.94
2025-07-08,Google Ads,d6247acf-c232-4765-b10c-d1cdc6c8ee2a,80784.0,25328.0,12614.0,4553.83,56.37,0.18,0.36
2025-04-22,Twitter,e68a67ca-9d3b-4ea5-a161-f51934bdadc9,5121.0,2606.0,423.0,2978.37,581.6,1.14,7.04
2025-05-07,Meta Ads,cd75097f-522f-4aab-865d-f1d09e1fff82,6656.0,3565.0,2178.0,6360.37,955.58,1.78,2.92
2025-04-21,Twitter,23f5c2cd-7632-4fa5-bd29-e8e46a97ace8,19819.0,18085.0,6612.0,1810.86,91.37,0.1,0.27
2025-04-25,LinkedIn,52845164-467b-4203-8c5a-195af798825e,21856.0,15571.0,12751.0,2214.79,101.34,0.14,0.17
2025-05-12,LinkedIn,009b2aa7-a024-49e9-897e-9ed715d1ea1c,90079.0,45663.0,27149.0,298.14,3.31,0.01,0.01
2025-06-05,Twitter,c38ae334-443c-4c9e-84ee-635486715fb1,91080.0,49767.0,18635.0,6205.14,68.13,0.12,0.33
2025-05-18,Twitter,3e0f9e52-229d-4677-810d-205621b592e5,67369.0,34240.0,5283.0,5329.72,79.11,0.16,1.01
