campaign_item_id,no_of_days,time,ext_service_id,ext_service_name,creative_id,creative_width,creative_height,search_tags,template_id,landing_page,advertiser_id,advertiser_name,network_id,approved_budget,advertiser_currency,channel_id,channel_name,max_bid_cpm,network_margin,campaign_budget_usd,impressions,clicks,stats_currency,currency_code,exchange_rate,media_cost_usd,position_in_content,unique_reach,total_reach,search_tag_cat,cmi_currency_code,timezone,weekday_cat,keywords
3216,25,2022-10-18,4,Google Ads,12555,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,51.498638,547,12,AED,AED,1,0.380634,,,,Others,AED,Asia/Kolkata,week_day,clip-on earrings
3216,26,2022-10-19,16,DV360,12555,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,51.498638,543,4,AED,AED,1,0.406364,,,,Others,AED,Asia/Kolkata,week_day,holiday jewelry
3216,27,2022-10-20,16,DV360,12555,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/hoop-earrings-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,51.498638,535,4,AED,AED,1,0.336902,,,,Others,AED,Asia/Kolkata,week_day,chunky jewelry
3216,28,2022-10-21,4,Google Ads,12555,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,51.498638,532,5,AED,AED,1,0.314697,,,,Others,AED,Asia/Kolkata,week_day,choker necklaces
3216,29,2022-10-22,128,Facebook Ads,12555,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,51.498638,534,4,AED,AED,1,0.354289,,,,Others,AED,Asia/Kolkata,week_day,glamorous jewelry
3216,30,2022-10-23,16,DV360,12555,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,51.498638,534,7,AED,AED,1,0.355025,,,,Others,AED,Asia/Kolkata,week_end,designer-inspired jewelry
3216,31,2022-10-24,16,DV360,12555,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/designer-inspired-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,51.498638,532,6,AED,AED,1,0.303286,,,,Others,AED,Asia/Kolkata,week_day,rhinestone jewelry
3216,32,2022-10-25,16,DV360,12555,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/beaded-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,51.498638,533,5,AED,AED,1,0.250774,,,,Others,AED,Asia/Kolkata,week_day,brooches
3216,33,2022-10-26,16,DV360,12555,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/unique-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,51.498638,530,8,AED,AED,1,0.248701,,,,Others,AED,Asia/Kolkata,week_day,unique and trendy jewelry
3216,34,2022-10-27,16,DV360,12555,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/mixed-metal-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,51.498638,529,2,AED,AED,1,0.240807,,,,Others,AED,Asia/Kolkata,week_day,fashionable jewelry
3216,35,2022-10-28,4,Google Ads,12555,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/vintage-inspired-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,51.498638,531,6,AED,AED,1,0.272902,,,,Others,AED,Asia/Kolkata,week_day,office jewelry
3216,36,2022-10-29,128,Facebook Ads,12555,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/cuff-bracelets-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,51.498638,536,6,AED,AED,1,0.288314,,,,Others,AED,Asia/Kolkata,week_day,handmade jewelry
3216,37,2022-10-30,128,Facebook Ads,12555,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/minimalist-jewelry/,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,51.498638,540,12,AED,AED,1,0.375332,,,,Others,AED,Asia/Kolkata,week_end,summer jewelry
3216,38,2022-10-31,4,Google Ads,12555,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,51.498638,537,9,AED,AED,1,0.294217,,,,Others,AED,Asia/Kolkata,week_day,bold jewelry
3216,0,2022-09-23,4,Google Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,587,4,AED,AED,1,1.164124,,,,Others,AED,Asia/Kolkata,week_day,initial jewelry
3216,1,2022-09-24,4,Google Ads,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/designer-inspired-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,594,5,AED,AED,1,1.003807,,,,Others,AED,Asia/Kolkata,week_day,long necklaces
3216,2,2022-09-25,4,Google Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/designer-inspired-jewelry/,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,587,12,AED,AED,1,0.858686,,,,Others,AED,Asia/Kolkata,week_end,gemstone jewelry
3216,3,2022-09-26,16,DV360,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,586,5,AED,AED,1,0.827482,,,,Others,AED,Asia/Kolkata,week_day,seashell jewelry
3216,4,2022-09-27,4,Google Ads,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,563,8,AED,AED,1,0.588148,,,,Others,AED,Asia/Kolkata,week_day,stud earrings
3216,5,2022-09-28,16,DV360,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/cuff-bracelets-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,573,11,AED,AED,1,0.711834,,,,Others,AED,Asia/Kolkata,week_day,ear cuffs
3216,6,2022-09-29,128,Facebook Ads,12560,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/layered-necklaces-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,564,5,AED,AED,1,0.659033,,,,Others,AED,Asia/Kolkata,week_day,casual chic jewelry
3216,7,2022-09-30,128,Facebook Ads,12560,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/vintage-inspired-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,563,5,AED,AED,1,0.563114,,,,Others,AED,Asia/Kolkata,week_day,artisanal jewelry
3216,8,2022-10-01,128,Facebook Ads,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/dainty-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,563,8,AED,AED,1,0.541877,,,,Others,AED,Asia/Kolkata,week_day,artisanal jewelry
3216,9,2022-10-02,4,Google Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/trendy-jewelry/,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,562,9,AED,AED,1,0.512795,,,,Others,AED,Asia/Kolkata,week_end,vintage jewelry
3216,10,2022-10-03,128,Facebook Ads,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,572,6,AED,AED,1,0.645736,,,,Others,AED,Asia/Kolkata,week_day,chic and affordable jewelry
3216,11,2022-10-04,128,Facebook Ads,12560,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,572,7,AED,AED,1,0.621153,,,,Others,AED,Asia/Kolkata,week_day,long necklaces
3216,12,2022-10-05,16,DV360,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/statement-necklaces-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,554,9,AED,AED,1,0.478904,,,,Others,AED,Asia/Kolkata,week_day,trendy and timeless jewelry
3216,13,2022-10-06,4,Google Ads,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,547,9,AED,AED,1,0.389218,,,,Others,AED,Asia/Kolkata,week_day,body chains
3216,14,2022-10-07,128,Facebook Ads,12560,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/long-necklaces-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,548,5,AED,AED,1,0.42339,,,,Others,AED,Asia/Kolkata,week_day,statement necklaces
3216,15,2022-10-08,4,Google Ads,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,541,7,AED,AED,1,0.349424,,,,Others,AED,Asia/Kolkata,week_day,exquisite jewelry
3216,16,2022-10-09,128,Facebook Ads,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/dainty-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,538,6,AED,AED,1,0.372853,,,,Others,AED,Asia/Kolkata,week_end,charm bracelets
3216,17,2022-10-10,16,DV360,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/women/boho-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,588,10,AED,AED,1,0.858334,,,,Others,AED,Asia/Kolkata,week_day,bohemian jewelry
3216,18,2022-10-11,16,DV360,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,588,11,AED,AED,1,0.851249,,,,Others,AED,Asia/Kolkata,week_day,artisanal jewelry
3216,19,2022-10-12,16,DV360,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,588,6,AED,AED,1,0.836495,,,,Others,AED,Asia/Kolkata,week_day,arm cuffs
3216,20,2022-10-13,4,Google Ads,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,581,10,AED,AED,1,0.767901,,,,Others,AED,Asia/Kolkata,week_day,baroque jewelry
3216,21,2022-10-14,16,DV360,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/unique-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,564,7,AED,AED,1,0.599294,,,,Others,AED,Asia/Kolkata,week_day,trendy and timeless jewelry
3216,22,2022-10-15,128,Facebook Ads,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,568,5,AED,AED,1,0.672425,,,,Others,AED,Asia/Kolkata,week_day,toe rings
3216,23,2022-10-16,128,Facebook Ads,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/delicate-bracelets-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,577,4,AED,AED,1,0.748697,,,,Others,AED,Asia/Kolkata,week_end,gemstone jewelry
3216,24,2022-10-17,128,Facebook Ads,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,559,4,AED,AED,1,0.582416,,,,Others,AED,Asia/Kolkata,week_day,charm bracelets
3216,25,2022-10-18,16,DV360,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,571,8,AED,AED,1,0.77219,,,,Others,AED,Asia/Kolkata,week_day,jewelry sets
3216,26,2022-10-19,16,DV360,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,582,11,AED,AED,1,0.910653,,,,Others,AED,Asia/Kolkata,week_day,fashion brooches
3216,27,2022-10-20,4,Google Ads,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/pearl-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,608,3,AED,AED,1,1.292074,,,,Others,AED,Asia/Kolkata,week_day,statement necklaces
3216,28,2022-10-21,4,Google Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/vintage-inspired-jewelry/,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,612,10,AED,AED,1,1.364355,,,,Others,AED,Asia/Kolkata,week_day,jewelry sets
3216,29,2022-10-22,4,Google Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/delicate-bracelets-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,616,8,AED,AED,1,1.418501,,,,Others,AED,Asia/Kolkata,week_day,layered bracelets
3216,30,2022-10-23,4,Google Ads,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/costume-jewelry/,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,603,2,AED,AED,1,1.316501,,,,Others,AED,Asia/Kolkata,week_end,glamorous jewelry
3216,31,2022-10-24,16,DV360,12560,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/minimalist-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,605,3,AED,AED,1,1.192337,,,,Others,AED,Asia/Kolkata,week_day,affordable jewelry
3216,32,2022-10-25,128,Facebook Ads,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/chunky-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,614,9,AED,AED,1,1.209219,,,,Others,AED,Asia/Kolkata,week_day,dainty jewelry
3216,33,2022-10-26,16,DV360,12560,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/boho-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,594,8,AED,AED,1,1.059559,,,,Others,AED,Asia/Kolkata,week_day,anklets
3216,34,2022-10-27,128,Facebook Ads,12560,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/cuff-bracelets-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,586,10,AED,AED,1,0.989261,,,,Others,AED,Asia/Kolkata,week_day,fashion brooches
3216,35,2022-10-28,16,DV360,12560,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/unique-jewelry/,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,594,7,AED,AED,1,1.020126,,,,Others,AED,Asia/Kolkata,week_day,trendy jewelry
3216,36,2022-10-29,128,Facebook Ads,12560,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/tassel-earrings-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,601,12,AED,AED,1,1.106632,,,,Others,AED,Asia/Kolkata,week_day,choker necklaces
3216,37,2022-10-30,128,Facebook Ads,12560,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/gemstone-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,605,12,AED,AED,1,1.086808,,,,Others,AED,Asia/Kolkata,week_end,summer jewelry
3216,38,2022-10-31,16,DV360,12560,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/fashion-jewelry/,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,597,3,AED,AED,1,1.021314,,,,Others,AED,Asia/Kolkata,week_day,seasonal jewelry
3216,0,2022-09-23,128,Facebook Ads,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/women/vintage-inspired-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,516,4,AED,AED,1,0.081286,,,,Others,AED,Asia/Kolkata,week_day,statement necklaces
3216,1,2022-09-24,128,Facebook Ads,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/vintage-inspired-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,515,2,AED,AED,1,0.060265,,,,Others,AED,Asia/Kolkata,week_day,crystal jewelry
3216,2,2022-09-25,4,Google Ads,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/unique-jewelry/,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,521,7,AED,AED,1,0.122262,,,,Others,AED,Asia/Kolkata,week_end,charm bracelets
3216,3,2022-09-26,128,Facebook Ads,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/crystal-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,519,4,AED,AED,1,0.107613,,,,Others,AED,Asia/Kolkata,week_day,costume jewelry sets
3216,4,2022-09-27,16,DV360,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/statement-jewelry/,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,518,4,AED,AED,1,0.10807,,,,Others,AED,Asia/Kolkata,week_day,threader earrings
3216,5,2022-09-28,128,Facebook Ads,12565,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/unique-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,519,6,AED,AED,1,0.10605,,,,Others,AED,Asia/Kolkata,week_day,vibrant jewelry
3216,6,2022-09-29,16,DV360,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/designer-inspired-jewelry/,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,517,2,AED,AED,1,0.071378,,,,Others,AED,Asia/Kolkata,week_day,drop earrings
3216,7,2022-09-30,128,Facebook Ads,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/costume-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,518,7,AED,AED,1,0.094776,,,,Others,AED,Asia/Kolkata,week_day,stackable bracelets
3216,8,2022-10-01,4,Google Ads,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/beaded-bracelets-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,517,5,AED,AED,1,0.068553,,,,Others,AED,Asia/Kolkata,week_day,affordable luxury jewelry
3216,9,2022-10-02,16,DV360,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/statement-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,517,9,AED,AED,1,0.071301,,,,Others,AED,Asia/Kolkata,week_end,spring jewelry
3216,10,2022-10-03,16,DV360,12565,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/collections/gemstone-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,517,9,AED,AED,1,0.076371,,,,Others,AED,Asia/Kolkata,week_day,bold jewelry
3216,11,2022-10-04,128,Facebook Ads,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,519,11,AED,AED,1,0.09941,,,,Others,AED,Asia/Kolkata,week_day,beach jewelry
3216,12,2022-10-05,128,Facebook Ads,12565,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/tassel-earrings-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,519,3,AED,AED,1,0.078073,,,,Others,AED,Asia/Kolkata,week_day,sophisticated jewelry
3216,13,2022-10-06,16,DV360,12565,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,517,10,AED,AED,1,0.08091,,,,Others,AED,Asia/Kolkata,week_day,luxury jewelry
3216,14,2022-10-07,16,DV360,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/trendy-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,515,5,AED,AED,1,0.067608,,,,Others,AED,Asia/Kolkata,week_day,delicate bracelets
3216,15,2022-10-08,128,Facebook Ads,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/cuff-bracelets-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,517,4,AED,AED,1,0.058183,,,,Others,AED,Asia/Kolkata,week_day,body jewelry
3216,16,2022-10-09,16,DV360,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/unique-jewelry-for-women,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,514,4,AED,AED,1,0.04484,,,,Others,AED,Asia/Kolkata,week_end,multi-strand necklaces
3216,17,2022-10-10,16,DV360,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/women/affordable-jewelry/,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,517,2,AED,AED,1,0.068618,,,,Others,AED,Asia/Kolkata,week_day,personalized jewelry
3216,18,2022-10-11,16,DV360,12565,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/collections/boho-jewelry-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,521,10,AED,AED,1,0.13924,,,,Others,AED,Asia/Kolkata,week_day,rhinestone jewelry
3216,19,2022-10-12,16,DV360,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/bold-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,529,7,AED,AED,1,0.21709,,,,Others,AED,Asia/Kolkata,week_day,bohemian jewelry
3216,20,2022-10-13,128,Facebook Ads,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/minimalist-jewelry-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,528,10,AED,AED,1,0.186715,,,,Others,AED,Asia/Kolkata,week_day,layered jewelry
3216,21,2022-10-14,16,DV360,12565,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/minimalist-jewelry/,6412,Bahrain,353,15000.0,AED,8,Social,,0.0,205.99455,525,5,AED,AED,1,0.148486,,,,Others,AED,Asia/Kolkata,week_day,colorful jewelry
3216,22,2022-10-15,128,Facebook Ads,12565,300.0,250.0,#Be Bold. Be X,90.0,https://www.abcjewelry.com/women/unique-jewelry/,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,521,10,AED,AED,1,0.135668,,,,Others,AED,Asia/Kolkata,week_day,minimalistic jewelry
3216,23,2022-10-16,4,Google Ads,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/statement-jewelry-for-women,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,522,5,AED,AED,1,0.138463,,,,Others,AED,Asia/Kolkata,week_end,charm bracelets
3216,24,2022-10-17,16,DV360,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/women/fashion-jewelry,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,522,5,AED,AED,1,0.137299,,,,Others,AED,Asia/Kolkata,week_day,vintage jewelry
3216,25,2022-10-18,128,Facebook Ads,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/beaded-bracelets-for-women,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,523,5,AED,AED,1,0.171574,,,,Others,AED,Asia/Kolkata,week_day,boho jewelry
3216,26,2022-10-19,4,Google Ads,12565,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/handmade-jewelry/,6412,Bahrain,353,15000.0,AED,1,Display,,0.0,205.99455,531,10,AED,AED,1,0.304326,,,,Others,AED,Asia/Kolkata,week_day,chic jewelry
3216,27,2022-10-20,16,DV360,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/women/minimalist-jewelry/,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,540,3,AED,AED,1,0.420285,,,,Others,AED,Asia/Kolkata,week_day,fashionable jewelry
3216,28,2022-10-21,4,Google Ads,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/beaded-bracelets-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,544,8,AED,AED,1,0.418131,,,,Others,AED,Asia/Kolkata,week_day,art nouveau jewelry
3216,29,2022-10-22,4,Google Ads,12565,300.0,250.0,#The Power of X,90.0,https://www.abcjewelry.com/collections/choker-necklaces-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,540,4,AED,AED,1,0.413478,,,,Others,AED,Asia/Kolkata,week_day,body chains
3216,30,2022-10-23,128,Facebook Ads,12565,300.0,250.0,#Embrace Your Individuality with X,90.0,https://www.abcjewelry.com/collections/statement-necklaces-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,537,5,AED,AED,1,0.375342,,,,Others,AED,Asia/Kolkata,week_end,beach jewelry
3216,31,2022-10-24,4,Google Ads,12565,300.0,250.0,#The X Factor - Fashion for the Fearless,90.0,https://www.abcjewelry.com/collections/handmade-jewelry-for-women,6412,Bahrain,353,15000.0,AED,64,Video,,0.0,205.99455,541,4,AED,AED,1,0.457784,,,,Others,AED,Asia/Kolkata,week_day,colorful jewelry
3216,32,2022-10-25,16,DV360,12565,300.0,250.0,#Timeless X Style,90.0,https://www.abcjewelry.com/collections/statement-necklaces-for-women,6412,Bahrain,353,15000.0,AED,32,Mobile,,0.0,205.99455,543,10,AED,AED,1,0.446791,,,,Others,AED,Asia/Kolkata,week_day,trendy and timeless jewelry
3216,33,2022-10-26,128,Facebook Ads,12565,300.0,250.0,#The Ultimate Fashion Statement with X,90.0,https://www.abcjewelry.com/women/handmade-jewelry/,6412,Bahrain,353,15000.0,AED,4,Search,,0.0,205.99455,542,9,AED,AED,1,0.430536,,,,Others,AED,Asia/Kolkata,week_day,elegant jewelry
